trader_id,day,position_notional_m,n_trades,trade_hour,daily_pnl_m,cancel_rate,limit_util,rogue_active
T028,59,8.732,13,13.56,-0.32,0.034,0.437,0
T028,60,7.555,15,11.91,-0.228,0.098,0.378,0
T028,61,9.48,14,11.73,-0.242,0.034,0.474,0
T028,62,8.516,14,9.86,-0.592,0.138,0.426,0
T028,63,8.969,16,10.85,-0.519,0.026,0.449,0
T028,64,8.26,14,10.73,-0.535,0.029,0.413,0
T028,65,6.709,19,12.2,0.375,0.194,0.336,0
T028,66,7.211,16,12.27,-0.422,0.067,0.361,0
T028,67,7.141,11,14.51,-0.2,0.028,0.357,0
T028,68,9.309,12,12.45,-0.7,0.075,0.466,0
T028,69,8.016,10,13.01,0.984,0.008,0.401,0
T028,70,9.017,15,13.46,-0.456,0.04,0.451,0
T028,71,10.607,20,11.71,-0.02,0.12,0.531,0
T028,72,7.482,15,11.85,0.111,0.026,0.374,0
T028,73,8.231,17,11.37,0.018,0.038,0.412,0
T028,74,7.67,12,11.73,-0.249,0.068,0.384,0
T028,75,8.518,14,11.12,0.044,0.157,0.426,0
T028,76,8.425,16,11.67,-0.58,0.13,0.422,0
T028,77,8.277,15,11.12,-0.753,0.033,0.414,0
T028,78,7.002,16,12.38,-0.419,0.14,0.35,0
T028,79,7.597,13,11.95,0.649,0.04,0.38,0
T028,80,6.395,16,14.47,0.136,0.12,0.32,0
T028,81,7.848,18,11.95,0.475,0.035,0.393,0
T028,82,8.498,10,11.14,0.135,0.069,0.425,0
T028,83,5.942,15,12.08,0.472,0.109,0.297,0
T028,84,9.08,17,11.8,0.328,0.017,0.454,0
T028,85,8.253,17,12.47,-0.14,0.173,0.413,0
T028,86,8.098,9,13.64,-0.283,0.044,0.405,0
T028,87,8.941,19,13.09,-0.418,0.068,0.447,0
T028,88,7.89,18,12.17,0.424,0.125,0.395,0
T028,89,7.63,17,13.07,-0.448,0.059,0.382,0
T028,90,7.9,15,12.45,-0.302,0.058,0.395,0
T028,91,8.64,15,12.32,-0.179,0.245,0.432,0
T028,92,6.313,13,11.51,-0.015,0.107,0.316,0
T028,93,10.22,16,12.87,-0.299,0.103,0.511,0
T028,94,8.493,20,11.83,-1.197,0.022,0.425,0
T028,95,9.85,9,11.8,0.46,0.165,0.493,0
T028,96,9.396,16,10.86,0.204,0.132,0.47,0
T028,97,9.633,15,10.09,-0.533,0.159,0.482,0
T028,98,10.603,15,12.79,-0.044,0.096,0.531,0
T028,99,9.727,14,11.2,-0.341,0.09,0.487,0
T028,100,7.492,14,12.34,-0.526,0.123,0.375,0
T028,101,8.299,19,13.95,0.346,0.074,0.415,0
T028,102,8.111,19,11.27,-0.549,0.024,0.406,0
T028,103,7.372,12,13.86,-0.326,0.116,0.369,0
T028,104,10.263,13,11.37,-0.29,0.008,0.514,0
T028,105,8.373,12,11.65,0.955,0.042,0.419,0
T028,106,9.757,11,12.96,0.54,0.043,0.488,0
T028,107,6.855,15,12.41,-0.164,0.136,0.343,0
T028,108,9.567,17,13.01,-0.153,0.041,0.479,0
T028,109,8.168,16,12.1,-0.019,0.178,0.409,0
T028,110,8.638,16,11.05,-0.257,0.24,0.432,0
T028,111,8.256,21,12.17,0.099,0.078,0.413,0
T028,112,10.023,17,11.94,-0.364,0.057,0.502,0
T028,113,7.278,15,12.63,-0.731,0.045,0.364,0
T028,114,10.629,18,12.37,0.551,0.043,0.532,0
T028,115,9.246,19,14.31,-0.643,0.047,0.463,0
T028,116,8.333,15,12.98,0.116,0.093,0.417,0
T028,117,8.056,16,11.3,0.436,0.181,0.403,0
T028,118,8.747,15,12.7,-0.159,0.213,0.438,0
T028,119,6.993,16,13.95,-0.02,0.019,0.35,0
T028,120,7.235,14,12.94,0.714,0.046,0.362,0
T028,121,8.759,13,12.31,-0.275,0.014,0.438,0
T028,122,8.604,15,10.47,-0.507,0.155,0.431,0
T028,123,6.333,16,13.83,-0.008,0.068,0.317,0
T028,124,7.467,19,12.04,-0.19,0.089,0.374,0
T028,125,8.648,15,12.86,-0.908,0.098,0.433,0
T028,126,6.712,7,11.13,-0.54,0.08,0.336,0
T028,127,8.932,17,12.0,0.064,0.111,0.447,0
T028,128,7.06,19,11.91,-0.299,0.116,0.353,0
T028,129,7.13,14,13.76,-0.066,0.028,0.357,0
T028,130,8.449,15,11.99,0.637,0.123,0.423,0
T028,131,8.639,16,11.0,1.025,0.117,0.432,0
T028,132,9.163,20,13.34,0.999,0.081,0.459,0
T028,133,7.679,15,12.52,0.219,0.075,0.384,0
T028,134,5.792,12,12.76,-0.324,0.092,0.29,0
T028,135,9.421,15,11.26,0.138,0.143,0.471,0
T028,136,8.155,14,13.24,0.023,0.011,0.408,0
T028,137,5.788,18,11.28,-0.16,0.05,0.29,0
T028,138,7.743,13,13.77,0.082,0.033,0.387,0
T028,139,7.955,14,10.93,-0.235,0.023,0.398,0
T028,140,7.704,15,12.75,0.227,0.138,0.385,0
T028,141,8.284,20,12.95,0.43,0.04,0.414,0
T028,142,6.634,13,11.01,0.115,0.079,0.332,0
T028,143,7.996,19,13.87,0.696,0.045,0.4,0
T028,144,7.966,14,12.91,0.255,0.117,0.399,0
T028,145,9.243,18,11.9,-0.809,0.167,0.463,0
T028,146,9.11,17,11.88,0.975,0.021,0.456,0
T028,147,9.352,18,12.43,-0.588,0.153,0.468,0
T028,148,7.002,18,13.76,-0.033,0.015,0.35,0
T028,149,8.348,10,11.91,0.273,0.064,0.418,0
T028,150,7.348,17,12.08,0.215,0.153,0.368,0
T028,151,5.935,16,12.57,0.245,0.09,0.297,0
T028,152,6.89,20,11.19,0.004,0.087,0.345,0
T028,153,6.707,16,12.31,0.861,0.188,0.336,0
T028,154,9.025,15,11.8,0.268,0.008,0.452,0
T028,155,9.559,12,11.06,-0.219,0.114,0.478,0
T028,156,7.286,18,13.25,-1.054,0.201,0.365,0
T028,157,8.089,11,12.7,0.08,0.118,0.405,0
T028,158,5.958,12,13.84,0.515,0.207,0.298,0
T028,159,8.286,14,10.44,0.391,0.099,0.415,0
T028,160,6.897,16,12.55,-0.103,0.082,0.345,0
T028,161,8.485,14,10.59,-0.747,0.143,0.425,0
T028,162,6.068,18,12.39,-0.883,0.071,0.304,0
T028,163,5.969,18,13.35,0.334,0.218,0.299,0
T028,164,8.15,16,14.2,1.5,0.073,0.408,0
T028,165,8.272,23,12.45,-0.19,0.114,0.414,0
T028,166,8.37,18,11.82,0.155,0.319,0.419,0
T028,167,8.764,17,13.76,0.044,0.005,0.439,0
T028,168,10.384,12,11.32,-0.101,0.151,0.52,0
T028,169,6.432,10,11.93,0.392,0.167,0.322,0
T028,170,5.51,12,12.79,-0.526,0.028,0.276,0
T028,171,10.004,14,12.09,0.148,0.051,0.501,0
T028,172,7.277,17,11.95,-0.716,0.032,0.364,0
T028,173,8.794,15,14.14,-0.559,0.046,0.44,0
T028,174,10.31,22,12.71,0.087,0.124,0.516,0
T028,175,7.256,17,12.44,0.651,0.089,0.363,0
T028,176,9.37,14,11.54,0.213,0.273,0.469,0
T028,177,5.765,17,12.88,-0.195,0.039,0.288,0
T028,178,9.026,15,12.34,0.271,0.368,0.452,0
T028,179,8.808,23,12.19,0.246,0.007,0.441,0
T028,180,6.528,16,10.74,-0.356,0.086,0.327,0
T028,181,6.062,13,12.89,0.361,0.059,0.303,0
T028,182,8.138,15,11.86,-0.745,0.067,0.407,0
T028,183,8.037,14,13.27,-0.527,0.053,0.402,0
T028,184,8.329,16,11.34,-0.085,0.038,0.417,0
T028,185,7.076,15,11.93,0.601,0.063,0.354,0
T028,186,6.968,16,11.0,0.255,0.073,0.349,0
T028,187,10.404,17,12.09,-0.385,0.224,0.521,0
T028,188,8.046,15,12.83,-0.483,0.047,0.403,0
T028,189,6.159,15,12.23,-0.051,0.161,0.308,0
T028,190,7.119,18,14.08,0.787,0.135,0.356,0
T028,191,6.39,19,12.43,-0.409,0.024,0.32,0
T028,192,6.97,19,12.42,0.556,0.024,0.349,0
T028,193,7.609,14,13.05,0.558,0.042,0.381,0
T028,194,9.706,16,11.93,-0.24,0.196,0.486,0
T028,195,7.247,15,12.77,-0.729,0.041,0.363,0
T028,196,8.252,18,12.49,0.623,0.073,0.413,0
T028,197,7.15,14,13.27,-0.36,0.02,0.358,0
T028,198,6.638,13,11.2,-0.203,0.133,0.332,0
T028,199,8.452,18,12.66,0.327,0.079,0.423,0
T028,200,4.899,17,11.81,0.177,0.033,0.245,0
T028,201,8.722,17,14.45,-0.228,0.056,0.436,0
T028,202,5.224,12,10.94,0.369,0.068,0.261,0
T028,203,7.046,15,12.0,0.651,0.1,0.353,0
T028,204,9.176,19,11.82,-0.54,0.107,0.459,0
T028,205,9.162,13,12.09,-0.122,0.016,0.458,0
T028,206,7.713,14,12.28,-0.138,0.038,0.386,0
T028,207,8.119,14,12.02,-0.163,0.092,0.406,0
T028,208,8.609,11,12.83,0.372,0.123,0.431,0
T028,209,10.251,14,12.91,-0.285,0.252,0.513,0
T028,210,8.133,13,11.81,0.862,0.052,0.407,0
T028,211,8.794,9,12.45,-0.167,0.092,0.44,0
T028,212,10.353,13,13.74,-0.55,0.079,0.518,0
T028,213,7.657,18,12.39,0.839,0.201,0.383,0
T028,214,6.117,15,12.53,-0.13,0.063,0.306,0
T028,215,6.802,15,11.83,0.798,0.109,0.34,0
T028,216,8.293,13,11.86,0.018,0.028,0.415,0
T028,217,10.02,13,12.87,0.277,0.029,0.501,0
T028,218,8.97,13,12.17,-0.365,0.057,0.449,0
T028,219,8.692,16,12.74,-0.201,0.173,0.435,0
T028,220,8.137,18,11.09,0.985,0.049,0.407,0
T028,221,8.996,20,12.24,0.146,0.019,0.45,0
T028,222,8.623,15,12.07,1.063,0.086,0.431,0
T028,223,7.185,21,11.75,-0.014,0.04,0.36,0
T028,224,7.3,14,13.59,0.706,0.053,0.365,0
T028,225,8.496,18,12.44,-0.656,0.115,0.425,0
T028,226,5.888,11,10.67,-0.887,0.102,0.295,0
T028,227,10.466,14,12.67,-0.564,0.064,0.524,0
T028,228,8.166,16,13.64,-0.319,0.082,0.409,0
T028,229,8.913,13,15.08,0.725,0.076,0.446,0
T028,230,8.197,24,11.59,-0.171,0.055,0.41,0
T028,231,8.688,17,12.22,0.55,0.11,0.435,0
T028,232,8.352,19,14.4,0.078,0.243,0.418,0
T028,233,8.916,18,11.82,-0.158,0.057,0.446,0
T028,234,6.028,10,13.12,-0.241,0.097,0.302,0
T028,235,7.17,19,13.61,0.283,0.241,0.359,0
T028,236,6.482,18,10.86,0.331,0.168,0.324,0
T028,237,9.663,11,12.68,0.29,0.087,0.484,0
T028,238,8.288,15,13.18,-0.154,0.082,0.415,0
T028,239,8.88,18,11.34,0.708,0.012,0.444,0
T028,240,8.161,18,12.36,0.12,0.133,0.408,0
T028,241,8.604,17,11.09,0.536,0.034,0.431,0
T028,242,6.941,15,11.62,-0.081,0.197,0.347,0
T028,243,8.344,19,12.91,0.466,0.054,0.417,0
T028,244,7.243,19,10.69,-0.108,0.21,0.362,0
T028,245,7.235,20,13.14,0.418,0.02,0.362,0
T028,246,8.995,12,11.5,-0.813,0.091,0.45,0
T028,247,7.046,14,11.31,0.571,0.052,0.353,0
T028,248,11.393,15,12.77,0.448,0.136,0.57,0
T028,249,7.301,19,12.49,0.171,0.026,0.365,0
T029,0,21.167,23,9.44,0.838,0.091,0.478,0
T029,1,23.267,23,12.15,-0.561,0.062,0.525,0
T029,2,16.746,22,12.2,-0.051,0.183,0.378,0
T029,3,13.224,19,13.3,-0.115,0.155,0.299,0
T029,4,14.281,19,13.5,-0.198,0.108,0.322,0
T029,5,16.623,21,13.2,-0.716,0.047,0.375,0
T029,6,16.032,27,12.62,0.501,0.011,0.362,0
T029,7,15.188,24,13.24,-0.05,0.107,0.343,0
T029,8,19.744,20,12.64,-0.329,0.105,0.446,0
T029,9,16.193,28,11.52,-0.029,0.138,0.366,0
T029,10,17.81,28,10.23,-0.058,0.078,0.402,0
T029,11,12.774,19,12.03,-1.203,0.079,0.288,0
T029,12,15.213,20,12.06,0.654,0.095,0.344,0
T029,13,19.822,23,12.25,-0.238,0.093,0.448,0
T029,14,18.623,26,11.98,0.033,0.043,0.421,0
T029,15,17.563,30,13.8,-0.246,0.072,0.397,0
T029,16,13.675,14,14.56,-0.388,0.054,0.309,0
T029,17,19.241,21,13.85,-0.137,0.115,0.434,0
T029,18,13.86,18,12.79,1.6705149999999975,0.058,0.313,0
T029,19,16.787,27,12.66,0.573,0.038,0.379,0
T029,20,20.45,19,12.49,-0.986,0.057,0.462,0
T029,21,15.4,21,12.4,0.59,0.024,0.348,0
T029,22,17.198,23,12.5,0.571,0.045,0.388,0
T029,23,15.944,20,11.46,-0.423,0.064,0.36,0
T029,24,14.578,23,14.48,0.194,0.043,0.329,0
T029,25,14.426,23,14.02,0.904,0.218,0.326,0
T029,26,22.335,20,10.69,0.464,0.134,0.504,0
T029,27,12.907,18,14.02,-2.2630399999999997,0.051,0.291,0
T029,28,15.685,20,12.99,-0.007,0.019,0.354,0
T029,29,22.359,20,12.02,-0.407,0.074,0.505,0
T029,30,18.662,19,13.21,-0.289,0.047,0.421,0
T029,31,16.958,17,12.37,-1.189,0.024,0.383,0
T029,32,17.354,23,13.98,-0.068,0.161,0.392,0
T029,33,19.251,24,11.18,-0.699,0.061,0.435,0
T029,34,21.042,20,12.0,0.259,0.089,0.475,0
T029,35,20.565,18,11.78,0.632,0.056,0.464,0
T029,36,16.506,25,10.99,-0.335,0.148,0.373,0
T029,37,19.828,25,11.09,-0.39,0.031,0.448,0
T029,38,13.355,15,11.66,-0.025,0.125,0.302,0
T029,39,19.376,17,11.9,-0.853,0.119,0.438,0
T029,40,21.244,19,11.38,0.291,0.066,0.48,0
T029,41,18.669,24,13.19,-0.328,0.04,0.422,0
T029,42,16.399,25,12.33,1.267,0.082,0.37,0
T029,43,19.381,26,10.34,-0.9,0.103,0.438,0
T029,44,19.693,25,11.68,-0.301,0.181,0.445,0
T029,45,14.87,23,13.81,0.311,0.09,0.336,0
T029,46,15.157,23,11.81,-0.363,0.093,0.342,0
T029,47,19.189,23,12.63,0.933,0.042,0.433,0
T029,48,17.538,20,14.42,-0.414,0.19,0.396,0
T029,49,23.898,19,11.59,-1.728,0.05,0.54,0
T029,50,18.202,18,12.39,-0.778,0.113,0.411,0
T029,51,18.754,22,14.57,-0.377,0.019,0.424,0
T029,52,23.477,17,12.43,-0.883,0.068,0.53,0
T029,53,11.519,24,12.29,1.6705149999999975,0.051,0.26,0
T029,54,20.821,19,11.7,0.604,0.121,0.47,0
T029,55,13.13,23,12.37,-0.183,0.173,0.296,0
T029,56,18.478,22,12.4,1.6705149999999975,0.255,0.417,0
T029,57,21.644,20,12.42,-1.362,0.102,0.489,0
T029,58,17.299,24,12.48,0.42,0.022,0.391,0
T029,59,17.754,26,12.37,-0.61,0.103,0.401,0
T029,60,13.132,21,12.43,-0.025,0.008,0.297,0
T029,61,17.781,29,11.82,-0.558,0.069,0.402,0
T029,62,15.151,24,11.7,-0.099,0.084,0.342,0
T029,63,16.738,18,13.17,0.828,0.101,0.378,0
T029,64,15.463,28,11.54,-0.004,0.05,0.349,0
T029,65,16.046,23,12.32,0.368,0.149,0.362,0
T029,66,22.285,24,13.81,-0.651,0.102,0.503,0
T029,67,12.786,23,12.56,0.531,0.071,0.289,0
T029,68,14.983,20,13.31,-1.058,0.146,0.338,0
T029,69,19.365,21,12.43,-1.82,0.113,0.437,0
T029,70,15.524,24,13.1,-0.281,0.056,0.351,0
T029,71,19.276,19,12.62,0.45,0.019,0.435,0
T029,72,19.563,25,15.09,0.183,0.04,0.442,0
T029,73,19.923,15,13.77,0.21,0.063,0.45,0
T029,74,20.527,22,14.15,-0.525,0.088,0.464,0
T029,75,17.764,16,13.45,-1.818,0.022,0.401,0
T029,76,22.695,17,11.48,-1.723,0.021,0.512,0
T029,77,16.886,24,13.86,-0.495,0.075,0.381,0
T029,78,16.163,21,14.04,-0.413,0.149,0.365,0
T029,79,14.696,22,11.62,0.293,0.035,0.332,0
T029,80,12.923,23,12.71,-0.33,0.054,0.292,0
T029,81,18.337,19,12.74,0.782,0.067,0.414,0
T029,82,16.425,24,11.06,-0.089,0.044,0.371,0
T029,83,19.479,17,12.28,-0.98,0.162,0.44,0
T029,84,15.73,18,12.77,-1.48,0.227,0.355,0
T029,85,15.542,16,12.46,0.583,0.076,0.351,0
T029,86,10.557,18,12.75,0.212,0.013,0.238,0
T029,87,22.471,22,13.37,0.437,0.048,0.507,0
T029,88,15.033,25,9.73,1.208,0.067,0.339,0
T029,89,17.653,19,11.87,0.492,0.108,0.399,0
T029,90,18.51,21,11.39,-0.397,0.155,0.418,0
T029,91,19.82,20,14.22,-0.799,0.1,0.448,0
T029,92,14.797,21,10.61,-2.238,0.024,0.334,0
T029,93,18.839,25,13.87,0.698,0.051,0.425,0
T029,94,14.056,26,13.02,0.666,0.163,0.317,0
T029,95,18.483,28,12.02,-0.241,0.095,0.417,0
T029,96,15.993,20,13.16,-1.011,0.065,0.361,0
T029,97,17.485,21,12.28,0.989,0.13,0.395,0
T029,98,18.031,24,10.67,1.245,0.084,0.407,0
T029,99,18.21,23,13.13,-0.076,0.069,0.411,0
T029,100,21.438,18,12.38,0.894,0.063,0.484,0
T029,101,15.686,21,12.64,0.847,0.119,0.354,0
T029,102,13.341,20,11.38,-0.556,0.077,0.301,0
T029,103,17.364,18,11.11,-0.295,0.135,0.392,0
T029,104,18.347,22,13.36,0.84,0.051,0.414,0
T029,105,17.195,19,14.4,0.235,0.022,0.388,0
T029,106,17.206,23,11.87,0.493,0.272,0.389,0
T029,107,19.497,22,14.3,-0.254,0.071,0.44,0
T029,108,15.056,20,13.17,0.796,0.066,0.34,0
T029,109,19.739,27,13.57,0.921,0.205,0.446,0
T029,110,20.208,20,11.79,1.25,0.103,0.456,0
T029,111,17.219,24,12.76,0.668,0.24,0.389,0
T029,112,21.64,19,14.57,0.475,0.185,0.489,0
T029,113,16.523,26,10.69,-0.469,0.2,0.373,0
T029,114,17.283,23,12.24,0.011,0.096,0.39,0
T029,115,17.928,19,12.99,0.999,0.071,0.405,0
T029,116,20.42,15,12.0,-0.747,0.23,0.461,0
T029,117,18.915,22,12.29,-0.576,0.088,0.427,0
T029,118,17.248,25,13.31,0.069,0.122,0.389,0
T029,119,22.371,18,11.44,1.177,0.063,0.505,0
T029,120,16.248,20,13.75,0.655,0.037,0.367,0
T029,121,17.584,20,11.04,-0.389,0.151,0.397,0
T029,122,19.021,24,11.68,1.486,0.129,0.43,0
T029,123,20.866,19,14.22,-0.442,0.115,0.471,0
T029,124,15.484,28,13.25,-1.132,0.026,0.35,0
T029,125,10.687,21,12.75,-0.412,0.136,0.241,0
T029,126,19.521,21,11.22,0.851,0.209,0.441,0
T029,127,16.652,24,12.98,1.426,0.128,0.376,0
T029,128,17.583,17,13.78,0.504,0.156,0.397,0
T029,129,18.01,27,11.19,-0.279,0.136,0.407,0
T029,130,21.648,26,12.25,-2.09,0.105,0.489,0
T029,131,17.182,20,12.76,-0.08,0.139,0.388,0
T029,132,15.99,18,13.33,-0.92,0.071,0.361,0
T029,133,16.105,21,12.99,0.03,0.089,0.364,0
T029,134,14.967,23,11.01,0.929,0.076,0.338,0
T029,135,15.617,21,13.51,-1.472,0.089,0.353,0
T029,136,21.563,23,11.46,0.397,0.125,0.487,0
T029,137,17.539,20,11.65,-0.328,0.115,0.396,0
T029,138,16.967,19,12.42,0.517,0.052,0.383,0
T029,139,13.281,21,12.02,1.6705149999999975,0.056,0.3,0
T029,140,14.616,23,13.15,0.062,0.073,0.33,0
T029,141,24.19,18,11.98,-0.828,0.119,0.546,0
T029,142,17.306,26,12.23,0.002,0.021,0.391,0
T029,143,16.777,21,12.79,-0.413,0.021,0.379,0
T029,144,20.681,19,12.48,0.183,0.032,0.467,0
T029,145,15.479,21,11.83,-0.449,0.058,0.35,0
T029,146,18.746,20,11.67,0.464,0.205,0.423,0
T029,147,20.78,25,12.6,-0.319,0.014,0.469,0
T029,148,14.103,18,11.24,0.76,0.122,0.318,0
T029,149,19.298,23,12.83,-0.553,0.024,0.436,0
T029,150,19.7,19,12.5,-0.282,0.063,0.445,0
T029,151,16.109,20,13.18,-1.586,0.171,0.364,0
T029,152,13.764,22,11.13,0.459,0.119,0.311,0
T029,153,18.039,26,14.06,-0.064,0.132,0.407,0
T029,154,18.361,19,11.16,-0.954,0.122,0.415,0
T029,155,15.111,14,11.78,0.154,0.173,0.341,0
T029,156,16.334,28,12.69,0.497,0.149,0.369,0
T029,157,17.371,25,13.69,-0.217,0.077,0.392,0
T029,158,18.739,20,11.55,0.404,0.024,0.423,0
T029,159,17.619,22,11.9,-0.098,0.128,0.398,0
T029,160,16.994,24,13.04,-0.08,0.018,0.384,0
T029,161,18.388,23,12.39,0.239,0.061,0.415,0
T029,162,18.362,25,12.97,0.14,0.019,0.415,0
T029,163,21.409,24,14.55,0.669,0.011,0.483,0
T029,164,18.89,22,13.82,-0.901,0.088,0.427,0
T029,165,19.622,26,12.3,-0.281,0.002,0.443,0
T029,166,18.49,24,11.7,0.44,0.23,0.418,0
T029,167,16.546,21,15.11,0.707,0.211,0.374,0
T029,168,22.153,20,13.34,0.741,0.051,0.5,0
T029,169,19.22,17,12.98,0.934,0.043,0.434,0
T029,170,14.271,25,11.32,-1.366,0.046,0.322,0
T029,171,19.15,24,13.83,0.367,0.012,0.432,0
T029,172,17.48,21,11.58,1.088,0.032,0.395,0
T029,173,16.994,21,12.26,0.004,0.169,0.384,0
T029,174,15.279,24,13.28,1.148,0.027,0.345,0
T029,175,19.222,15,14.06,0.18,0.128,0.434,0
T029,176,17.916,22,13.08,-0.078,0.016,0.405,0
T029,177,19.93,28,12.33,-0.94,0.114,0.45,0
T029,178,16.439,21,13.4,0.837,0.103,0.371,0
T029,179,17.922,26,11.46,0.9,0.107,0.405,0
T029,180,23.483,14,10.63,-0.135,0.089,0.53,0
T029,181,17.255,24,11.87,-1.173,0.051,0.39,0
T029,182,16.088,21,14.07,1.6705149999999975,0.121,0.363,0
T029,183,14.347,25,12.67,1.067,0.127,0.324,0
T029,184,21.071,22,11.93,-1.554,0.165,0.476,0
T029,185,13.679,22,11.65,-0.059,0.056,0.309,0
T029,186,20.626,24,12.61,1.091,0.057,0.466,0
T029,187,18.863,23,11.1,0.788,0.108,0.426,0
T029,188,15.758,19,12.3,-1.701,0.087,0.356,0
T029,189,17.447,17,12.71,0.996,0.085,0.394,0
T029,190,17.14,22,12.27,0.471,0.031,0.387,0
T029,191,17.899,23,12.22,-0.1,0.059,0.404,0
T029,192,19.35,21,13.5,1.022,0.062,0.437,0
T029,193,16.32,23,12.27,-0.562,0.086,0.369,0
T029,194,17.417,21,11.51,-0.776,0.265,0.393,0
T029,195,19.245,26,12.37,0.886,0.111,0.435,0
T029,196,12.179,19,12.08,0.76,0.129,0.275,0
T029,197,14.037,23,12.0,1.005,0.048,0.317,0
T029,198,18.024,22,12.23,-0.318,0.135,0.407,0
T029,199,13.696,17,11.85,-0.303,0.207,0.309,0
T029,200,15.589,21,12.91,1.616,0.081,0.352,0
T029,201,15.071,22,12.57,1.355,0.135,0.34,0
T029,202,16.285,24,13.72,0.299,0.112,0.368,0
T029,203,17.677,20,11.73,-1.224,0.086,0.399,0
T029,204,20.068,19,14.45,1.6705149999999975,0.08,0.453,0
T029,205,12.996,19,12.98,0.592,0.077,0.293,0
T029,206,11.612,24,14.42,0.722,0.075,0.262,0
T029,207,18.009,19,12.12,1.244,0.024,0.407,0
T029,208,17.0,20,12.6,-0.581,0.223,0.384,0
T029,209,16.542,23,11.65,0.072,0.074,0.374,0
T029,210,24.096,23,11.64,0.145,0.094,0.544,0
T029,211,19.647,24,10.81,-1.328,0.048,0.444,0
T029,212,18.348,19,10.18,-1.04,0.04,0.414,0
T029,213,21.573,21,12.65,0.093,0.061,0.487,0
T029,214,18.211,23,13.11,-0.338,0.201,0.411,0
T029,215,16.208,22,13.32,-0.029,0.043,0.366,0
T029,216,16.065,19,11.48,-1.408,0.192,0.363,0
T029,217,14.28,18,12.43,0.568,0.105,0.322,0
T029,218,15.76,24,12.74,0.391,0.025,0.356,0
T029,219,14.894,22,11.5,0.28,0.024,0.336,0
T029,220,16.793,24,11.86,-0.755,0.048,0.379,0
T029,221,18.83,29,12.35,1.059,0.076,0.425,0
T029,222,17.638,21,12.93,0.91,0.185,0.398,0
T029,223,18.122,24,12.02,-0.14,0.123,0.409,0
T029,224,17.776,19,12.68,0.332,0.276,0.401,0
T029,225,16.67,24,12.26,-0.876,0.02,0.376,0
T029,226,15.124,23,13.06,0.265,0.094,0.342,0
T029,227,22.602,19,12.57,1.6705149999999975,0.101,0.51,0
T029,228,18.248,20,11.3,-0.892,0.054,0.412,0
T029,229,19.442,26,12.0,0.481,0.132,0.439,0
T029,230,19.485,23,12.43,-0.463,0.115,0.44,0
T029,231,18.994,20,11.47,-0.597,0.17,0.429,0
T029,232,19.532,18,12.1,0.495,0.079,0.441,0
T029,233,18.256,18,13.09,1.218,0.027,0.412,0
T029,234,18.584,15,12.65,-0.007,0.164,0.42,0
T029,235,21.456,21,11.14,-1.012,0.066,0.485,0
T029,236,18.739,21,13.4,1.348,0.126,0.423,0
T029,237,19.894,21,12.59,-0.62,0.188,0.449,0
T029,238,21.102,25,10.95,0.52,0.13,0.477,0
T029,239,15.969,16,12.04,0.308,0.019,0.361,0
T029,240,19.33,17,12.77,-1.076,0.015,0.437,0
T029,241,14.621,22,11.89,0.099,0.076,0.33,0
T029,242,19.941,18,11.82,-0.342,0.202,0.45,0
T029,243,18.288,19,13.43,0.142,0.065,0.413,0
T029,244,19.999,20,11.43,0.249,0.166,0.452,0
T029,245,15.996,24,13.26,-0.794,0.084,0.361,0
T029,246,19.429,18,12.8,-0.572,0.127,0.439,0
T029,247,19.896,20,11.07,0.518,0.165,0.449,0
T029,248,22.848,20,12.54,-1.548,0.133,0.516,0
T029,249,17.504,19,11.65,-0.224,0.099,0.395,0
T030,0,21.229,11,10.63,-0.364,0.059,0.474,0
T030,1,12.439,11,11.49,-0.384,0.033,0.278,0
T030,2,18.413,12,10.99,-0.995,0.111,0.411,0
T030,3,19.245,6,12.1,-0.568,0.013,0.43,0
T030,4,21.02,9,11.46,-0.26,0.438,0.469,0
T030,5,15.163,10,11.03,-0.26,0.062,0.339,0
T030,6,22.294,13,9.63,0.001,0.042,0.498,0
T030,7,20.733,11,11.84,0.418,0.14,0.463,0
T030,8,16.435,9,12.74,0.439,0.166,0.367,0
T030,9,19.079,11,13.42,0.287,0.034,0.426,0
T030,10,19.317,6,12.64,0.659,0.056,0.431,0
T030,11,14.802,11,9.61,-0.292,0.189,0.33,0
T030,12,18.912,5,11.52,0.245,0.14,0.422,0
T030,13,14.537,12,10.94,0.144,0.133,0.325,0
T030,14,19.953,7,10.37,-0.019,0.03,0.445,0
T030,15,17.33,13,11.83,-0.267,0.09,0.387,0
T030,16,15.955,9,10.08,0.389,0.091,0.356,0
T030,17,15.606,11,10.22,0.115,0.05,0.348,0
T030,18,20.633,8,11.08,-0.067,0.128,0.461,0
T030,19,20.139,9,10.98,-0.582,0.112,0.45,0
T030,20,18.363,9,10.02,0.124,0.09,0.41,0
T030,21,17.912,14,11.33,-0.568,0.144,0.4,0
T030,22,13.209,9,11.41,0.426,0.106,0.295,0
T030,23,12.851,9,11.61,0.477,0.088,0.287,0
T030,24,16.138,9,10.68,-0.678,0.101,0.36,0
T030,25,19.814,5,11.65,0.332,0.023,0.442,0
T030,26,13.344,9,8.49,0.456,0.017,0.298,0
T030,27,16.83,10,12.87,-0.467,0.032,0.376,0
T030,28,13.11,5,11.81,0.589,0.119,0.293,0
T030,29,12.58,5,9.65,-0.95,0.02,0.281,0
